Location,Bedrooms,Bathrooms,Date,Amenities,Property Type,Payment_type,Price,Sub_county
"Runda, Westlands",5.0,5.0,2024-07-22,"['Balcony', 'En Suite', 'Garden', 'Gated Community']",houses,rent,250000,Westlands
Muthaiga,1.0,1.0,2024-07-22,"['En Suite', 'Garden']",houses,rent,195000,Westlands
Karen,4.0,4.0,2024-05-13,"['En Suite', 'Garden', 'Hospital', 'Parking', 'School', 'Shopping Centre']",houses,rent,200000,Langata
Kiambu Road,4.0,3.0,2024-09-04,"['BBQ', 'Balcony', 'Borehole', 'Bus Stop', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters']",houses,rent,250000,Westlands
Kiserian,3.0,3.0,2024-07-24,"['Bus Stop', 'En Suite', 'Gated Community', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Walk In Closet']",houses,rent,45000,Unknown
"Runda, Westlands",2.0,2.0,2024-09-04,"['Balcony', 'En Suite', 'Garden', 'Parking']",houses,rent,160000,Westlands
"Nyari, Westlands",1.0,1.0,2024-12-07,"['Alarm', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre']",houses,rent,90000,Westlands
"Kitisuru, Westlands",5.0,3.0,2024-08-04,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Sea View', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,rent,450000,Westlands
"Runda, Westlands",4.0,4.0,2024-05-07,"['BBQ', 'Balcony', 'Electric Fence', 'En Suite', 'Garden', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,rent,350000,Westlands
"Runda, Westlands",6.0,6.0,2024-07-15,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gym', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,rent,850000,Westlands
"Masai lodge, Ongata Rongai",2.0,3.0,2024-07-29,"['Alarm', 'BBQ', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'En Suite', 'Fibre Internet', 'Furnished', 'Gated Community', 'Hospital', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre']",houses,rent,60000,Langata
"loresho, Loresho, Westlands",4.0,3.0,2024-07-16,"['Alarm', 'Bus Stop', 'Electric Fence', 'En Suite', 'Garden', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,rent,400000,Westlands
Muthaiga,1.0,1.0,2024-07-16,"['Alarm', 'Backup Generator', 'Borehole', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre']",houses,rent,195000,Westlands
"Runda, Westlands",5.0,5.0,2024-04-07,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,rent,500000,Westlands
"Peponi road, Runda, Westlands",5.0,3.0,2024-06-19,"['Balcony', 'Bus Stop', 'En Suite', 'Garden', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,rent,400000,Westlands
"Maili Tisa, Namanga",1.0,1.0,2024-05-04,"['CCTV', 'Scenic View', 'Shopping Centre']",houses,rent,10000,Unknown
Ridgeways,4.0,4.0,2024-01-07,"['Balcony', 'En Suite', 'Garden', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Walk In Closet']",houses,rent,377000,Roysambu
Kilimani,1.0,1.0,2024-07-18,"['Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Furnished', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Wheelchair Access']",houses,rent,150000,Dagoretti North
"Riverside, Westlands",5.0,5.0,2024-03-04,"['Backup Generator', 'Furnished', 'Gated Community', 'Kids Play Area']",houses,rent,250000,Westlands
"Kitisuru Road, Kitisuru, Westlands",3.0,2.0,2024-02-04,[],houses,rent,450000,Westlands
"Tigoni, Limuru",3.0,3.0,2024-06-28,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Walk In Closet', 'Wheelchair Access']",houses,rent,220000,Westlands
"Ndege Road, Karen",6.0,8.0,2024-03-28,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",houses,rent,550000,Langata
"Ndege road, Karen",5.0,6.0,2024-03-28,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",houses,rent,650000,Langata
"Windy Ridge, Karen",2.0,2.0,2024-03-28,"['Borehole', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Parking', 'School', 'Service Charge Included', 'Swimming Pool']",houses,rent,238000,Langata
Thindigua,4.0,4.0,2024-06-26,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",houses,rent,215000,Kasarani
"Spring Valley, Westlands",4.0,4.0,2024-05-16,"['Furnished', 'Garden', 'Gated Community', 'Parking', 'Swimming Pool']",houses,rent,325000,Westlands
"Runda, Westlands",5.0,6.0,2024-05-16,"['Backup Generator', 'En Suite', 'Garden', 'Hospital', 'Parking', 'School', 'Swimming Pool']",houses,rent,590000,Westlands
"Windy Ridge, Karen",7.0,8.0,2024-03-28,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Parking', 'School', 'Service Charge Included', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,rent,440000,Langata
"Runda, Westlands",3.0,3.0,2024-11-06,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Wheelchair Access']",houses,rent,300000,Westlands
"Andrew Zagoritis, Runda, Westlands",2.0,2.0,2024-10-05,"['Borehole', 'Parking', 'Scenic View']",houses,rent,239077,Westlands
"012, Peponi, Spring Valley, Westlands",4.0,4.0,2024-07-16,"['Alarm', 'Electric Fence', 'En Suite', 'Furnished', 'Garden', 'Parking', 'Sea View', 'Walk In Closet', 'Wheelchair Access']",houses,rent,300000,Westlands
"Nyali Area, Nyali",4.0,4.0,2024-03-27,['Gated Community'],houses,rent,100000,Unknown
"Kitisuru, Westlands",3.0,3.0,2024-03-26,"['Balcony', 'Garden', 'Scenic View']",houses,rent,415000,Westlands
Thika Road,4.0,4.0,2024-03-26,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Garden', 'Gated Community', 'Gym', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool']",houses,rent,190000,Roysambu
Karen,4.0,4.0,2024-03-26,"['Garden', 'Scenic View', 'Swimming Pool']",houses,rent,350000,Langata
Karen,5.0,5.0,2024-03-26,"['Furnished', 'Garden', 'Scenic View', 'Staff Quarters', 'Swimming Pool']",houses,rent,340000,Langata
Karen,3.0,3.0,2024-03-26,"['Backup Generator', 'Furnished', 'Garden', 'Service Charge Included']",houses,rent,180000,Langata
Malindi,5.0,5.0,2024-03-26,"['Balcony', 'Garden', 'Scenic View', 'Sea View', 'Shopping Centre', 'Swimming Pool']",houses,rent,160000,Unknown
"Kitisuru, Westlands",4.0,4.0,2024-07-27,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,rent,500000,Westlands
Muthaiga,4.0,4.0,2024-03-25,"['Balcony', 'En Suite', 'Garden', 'Parking']",houses,rent,527303,Westlands
"Lower Kabete, Westlands",5.0,4.0,2024-03-25,"['Balcony', 'En Suite', 'Garden', 'Parking', 'Swimming Pool']",houses,rent,725047,Westlands
Vipingo,4.0,4.0,2024-03-25,"['Balcony', 'Garden', 'Parking', 'Scenic View', 'Sea View', 'Swimming Pool']",houses,rent,530000,Unknown
"Kyuna, Westlands",7.0,6.0,2024-03-24,"['Balcony', 'En Suite', 'Garden', 'Parking']",houses,rent,796059,Westlands
Kiambu Road,4.0,5.0,2024-03-24,"['Balcony', 'En Suite', 'Garden', 'Parking']",houses,rent,100000,Westlands
Ongata Rongai,5.0,6.0,2024-07-29,"['Alarm', 'BBQ', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre']",houses,rent,60000,Langata
"Loresho, Westlands",4.0,5.0,2024-03-06,"['Alarm', 'BBQ', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,rent,180000,Westlands
"Maziwa, Lavington green, Lavington",5.0,5.0,2024-12-07,"['Alarm', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,rent,350000,Dagoretti North
"4, Off Glory rd, Runda, Westlands",3.0,4.0,2024-01-07,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,rent,250000,Westlands
"Sigona Serene Valley, Rironi, Limuru",3.0,3.0,2024-03-21,"['Alarm', 'Backup Generator', 'Balcony', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,rent,180000,Westlands
Lavington,5.0,6.0,2024-03-06,"['BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,rent,400000,Dagoretti North
"Mabrouke, Tigoni, Limuru",4.0,4.0,2024-07-30,"['Alarm', 'BBQ', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,rent,140000,Westlands
Karen,2.0,2.0,2024-07-16,"['Alarm', 'Borehole', 'Bus Stop', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Hospital', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Walk In Closet', 'Wheelchair Access']",houses,rent,75000,Langata
Muthaiga,4.0,4.0,2024-03-20,"['Balcony', 'En Suite', 'Garden', 'Parking']",houses,rent,339765,Westlands
"Runda, Westlands",5.0,5.0,2024-06-26,"['Backup Generator', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,rent,440000,Westlands
Karen,5.0,5.0,2024-07-30,"['Alarm', 'BBQ', 'Balcony', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,rent,300000,Langata
"Kitisuru, Westlands",5.0,5.0,2024-03-19,"['En Suite', 'Garden', 'Parking']",houses,rent,450000,Westlands
"Kitisuru, Westlands",4.0,3.0,2024-03-19,"['Balcony', 'En Suite', 'Garden', 'Parking']",houses,rent,618621,Westlands
"Runda, Westlands",4.0,3.0,2024-05-21,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Parking', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,rent,400000,Westlands
"Windy Ridge, Karen",2.0,2.0,2024-03-28,"['En Suite', 'Furnished', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'School', 'Service Charge Included', 'Shopping Centre']",houses,rent,150000,Langata
Muthaiga,3.0,3.0,2024-02-04,"['Alarm', 'BBQ', 'Backup Generator', 'Borehole', 'Bus Stop', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Swimming Pool']",houses,rent,400000,Westlands
Kiambu Road,3.0,3.0,2024-03-14,[],houses,rent,110000,Westlands
"Limuru Road, Runda, Westlands",4.0,4.0,2024-12-06,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,rent,400000,Westlands
Redhill,5.0,6.0,2024-06-17,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,rent,350000,Westlands
"kitengela, Kitengela",3.0,3.0,2024-09-07,"['Borehole', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'School', 'Shopping Centre']",houses,rent,35000,Embakasi South
"Acacia, Kitengela",3.0,3.0,2024-09-07,"['Borehole', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters']",houses,rent,45000,Embakasi South
"Ineza, Kiambu Road",4.0,4.0,2024-07-29,"['Borehole', 'Bus Stop', 'Electric Fence', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters']",houses,rent,279000,Westlands
"4, Off Glory rd, Runda, Westlands",4.0,5.0,2024-01-07,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,rent,350000,Westlands
"Runda, Westlands",4.0,4.0,2024-07-22,"['En Suite', 'Garden', 'Staff Quarters']",houses,rent,400000,Westlands
"Runda, Westlands",6.0,6.0,2024-07-22,"['Balcony', 'Garden', 'Staff Quarters', 'Walk In Closet']",houses,rent,790000,Westlands
Limuru,4.0,3.0,2024-05-03,[],houses,rent,110000,Westlands
"UN Avenue,, Gigiri, Westlands",5.0,5.0,2024-05-15,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,rent,250000,Westlands
"near Gateway Mall, syokimau, Syokimau",4.0,4.0,2024-06-18,"['Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'En Suite', 'Fibre Internet', 'Garden', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,rent,100000,Embakasi South
"100, lavvington, Lavington",4.0,5.0,2024-07-15,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,rent,360000,Dagoretti North
"Muthaiga North, Muthaiga",4.0,5.0,2024-07-29,"['Alarm', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre']",houses,rent,200000,Westlands
"Rosslyn, Westlands",5.0,4.0,2024-03-18,"['Balcony', 'En Suite', 'Garden', 'Parking']",houses,rent,503000,Westlands
"4, Glory rd, Runda, Westlands",4.0,6.0,2024-07-07,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,rent,440000,Westlands
Kilimani,4.0,3.0,2024-07-15,"['Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Hospital', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Walk In Closet', 'Wheelchair Access']",houses,rent,280000,Dagoretti North
"Lower Kabete, Westlands",5.0,5.0,2024-03-18,"['Balcony', 'En Suite', 'Garden', 'Parking', 'Swimming Pool']",houses,rent,860694,Westlands
Karen,3.0,2.0,2024-03-18,"['En Suite', 'Garden', 'Parking']",houses,rent,200000,Langata
Katani,5.0,3.0,2024-07-25,"['Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included']",houses,rent,90000,Unknown
Ngong,3.0,3.0,2024-04-24,"['Bus Stop', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Wheelchair Access']",houses,rent,40000,Langata
"Runda, Westlands",5.0,7.0,2024-06-19,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,rent,1000000,Westlands
"Kitisuru Road, Kitisuru, Westlands",3.0,2.0,2024-07-16,"['Borehole', 'Bus Stop', 'Electric Fence', 'En Suite', 'Garden', 'Hospital', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,rent,450000,Westlands
"Mwitu Estate, Karen",4.0,2.0,2024-07-16,"['Alarm', 'Balcony', 'Bus Stop', 'Electric Fence', 'En Suite', 'Garden', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,rent,375000,Langata
"Kitisuru, Westlands",3.0,4.0,2024-04-22,"['Electric Fence', 'Garden', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters']",houses,rent,550000,Westlands
"Runda, Westlands",2.0,2.0,2024-05-06,"['En Suite', 'Garden', 'Golf Course', 'Parking', 'School', 'Shopping Centre']",houses,rent,200000,Westlands
