Location,Bedrooms,Bathrooms,Date,Amenities,Property Type,Payment_type,Price,Sub_county
Mtwapa,3.0,4.0,2024-07-30,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Hospital', 'Parking', 'Scenic View', 'School', 'Sea View', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,30000000,Unknown
"Runda, Westlands",4.0,4.0,2024-07-30,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters']",houses,sale,105000000,Westlands
"Lavington Green, Lavington",5.0,6.0,2024-07-30,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,sale,100000000,Dagoretti North
"Off Convent Drive, Lavington",6.0,7.0,2024-07-30,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,sale,89700000,Dagoretti North
"nkoroi, Ongata Rongai",4.0,3.0,2024-07-29,"['BBQ', 'Balcony', 'Borehole', 'Bus Stop', 'En Suite', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre']",houses,sale,6500000,Langata
"Karura, Westlands",3.0,4.0,2024-07-29,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,sale,45950000,Westlands
"Off Convent Drive, Lavington",4.0,5.0,2024-07-29,"['Alarm', 'BBQ', 'Backup Generator', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,sale,70000000,Dagoretti North
Kitengela,3.0,3.0,2024-07-29,"['Alarm', 'Borehole', 'Bus Stop', 'Fibre Internet', 'Gated Community', 'Hospital', 'Parking', 'School', 'Shopping Centre']",houses,sale,7500000,Embakasi South
Thika Road,4.0,4.0,2024-07-29,"['Balcony', 'En Suite', 'Parking']",houses,sale,14000000,Roysambu
"400, Runda Meadows, Runda, Westlands",5.0,4.0,2024-07-06,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Electric Fence', 'En Suite', 'Garden', 'Gym', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,120000000,Westlands
"Ruaka, Clifftop Estate, Banana, Muchatha and Banana",3.0,2.0,2024-07-29,"['Alarm', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Walk In Closet', 'Wheelchair Access']",houses,sale,12000000,Westlands
Ngong,5.0,6.0,2024-08-07,"['En Suite', 'Fibre Internet', 'Garden', 'Parking', 'Staff Quarters']",houses,sale,16500000,Langata
Lavington,5.0,6.0,2024-07-29,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,55000000,Dagoretti North
South C,4.0,4.0,2024-07-29,"['En Suite', 'Garden', 'Parking']",houses,sale,24500000,Langata
Kileleshwa,5.0,7.0,2024-07-29,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,sale,44000000,Dagoretti North
"Runda, Westlands",4.0,5.0,2024-07-29,"['Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool']",houses,sale,27500000,Westlands
Ngong,6.0,6.0,2024-07-29,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,sale,52000000,Langata
Embakasi,3.0,2.0,2024-07-29,"['Balcony', 'En Suite', 'Parking']",houses,sale,12600000,Embakasi East
"Nyali, Nyali Area",5.0,4.0,2024-07-29,"['Balcony', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Sea View', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,60000000,Unknown
"Runda, Westlands",4.0,4.0,2024-07-29,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Parking', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,sale,350000000,Westlands
Lavington,4.0,4.0,2024-07-29,"['Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Gated Community', 'Hospital', 'School', 'Shopping Centre', 'Walk In Closet']",houses,sale,78000000,Dagoretti North
Lavington,4.0,5.0,2024-07-29,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,sale,60000000,Dagoretti North
Ruiru,4.0,4.0,2024-07-29,"['Alarm', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Kids Play Area', 'School', 'Service Charge Included', 'Shopping Centre']",houses,sale,16000000,Roysambu
Nairobi West,4.0,3.0,2024-07-29,"['Bus Stop', 'En Suite', 'Garden', 'Gated Community', 'Hospital', 'Parking', 'School', 'Staff Quarters']",houses,sale,27000000,Langata
"Miotoni West Road, Karen",5.0,4.0,2024-04-25,"['Backup Generator', 'Borehole', 'Electric Fence', 'Garden', 'Parking', 'School', 'Swimming Pool']",houses,sale,245403755,Langata
"Lenana Road, Kilimani",3.0,3.0,2024-04-25,"['CCTV', 'Electric Fence', 'Garden', 'Parking']",houses,sale,150000000,Dagoretti North
"Runda, Westlands",5.0,5.0,2024-06-21,"['Bus Stop', 'Garden', 'Hospital', 'Parking', 'School', 'Shopping Centre']",houses,sale,165000000,Westlands
Karen,4.0,5.0,2024-07-30,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Parking', 'Scenic View', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,96000000,Langata
"Rosslyn, Westlands",10.0,3.0,2024-06-18,"['Balcony', 'Bus Stop', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters']",houses,sale,128000000,Westlands
Kitengela,3.0,2.0,2024-07-30,"['Alarm', 'Borehole', 'Bus Stop', 'CCTV', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool']",houses,sale,7500000,Embakasi South
"Owashika Rd, Lavington",4.0,4.0,2024-06-19,"['Balcony', 'Electric Fence', 'En Suite', 'Garden', 'Parking', 'Shopping Centre', 'Staff Quarters']",houses,sale,58500000,Dagoretti North
"Mvuli Road, Westlands Area, Westlands",5.0,3.0,2024-07-25,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Electric Fence', 'En Suite', 'Gated Community', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters']",houses,sale,42000000,Westlands
Kiambu Road,4.0,5.0,2024-07-29,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,sale,42000000,Westlands
"Pipeline Nakuru, Nakuru",4.0,4.0,2024-07-28,"['Alarm', 'Balcony', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,15400000,Embakasi South
"Brookside Area, Westlands Area, Westlands",4.0,4.0,2024-07-28,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",houses,sale,43000000,Westlands
"ruiru, Kamakis, Ruiru",3.0,4.0,2024-07-28,"['Alarm', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Walk In Closet']",houses,sale,10500000,Roysambu
Shanzu,4.0,5.0,2024-07-27,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,sale,50000000,Unknown
"Muthangari Road, Westlands Area, Westlands",4.0,4.0,2024-07-23,"['Backup Generator', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Gated Community', 'Parking']",houses,sale,78000000,Westlands
Lavington,5.0,5.0,2024-07-27,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Walk In Closet', 'Wheelchair Access']",houses,sale,55000000,Dagoretti North
Lavington,4.0,5.0,2024-07-27,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,sale,57000000,Dagoretti North
Lavington,6.0,6.0,2024-07-27,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,sale,85000000,Dagoretti North
"Kitisuru, Westlands",5.0,6.0,2024-07-27,"['BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",houses,sale,135000000,Westlands
Lavington,5.0,6.0,2024-07-27,"['BBQ', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,sale,65000000,Dagoretti North
Ongata Rongai,4.0,4.0,2024-07-27,[],houses,sale,24000000,Langata
"Miotoni, Karen",5.0,5.0,2024-07-26,"['Balcony', 'En Suite', 'Garden', 'Parking', 'Staff Quarters']",houses,sale,160000000,Langata
"Bamburi, Bamburi mtambo Mombasa",4.0,3.0,2024-08-07,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Sea View', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,sale,14000000,Unknown
"Five Star Road, South C",4.0,4.0,2024-06-28,"['BBQ', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Wheelchair Access']",houses,sale,23000000,Langata
Juja,3.0,4.0,2024-07-18,"['Alarm', 'BBQ', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,sale,8500000,Roysambu
"Runda, Westlands",10.0,7.0,2024-07-26,"['Alarm', 'Backup Generator', 'Balcony', 'Bus Stop', 'En Suite', 'Garden', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters']",houses,sale,200000000,Westlands
Lavington,4.0,5.0,2024-07-26,"['Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,78000000,Dagoretti North
Kitengela,3.0,3.0,2024-07-26,"['En Suite', 'Garden', 'Gated Community', 'Kids Play Area', 'Parking']",houses,sale,6500000,Embakasi South
Kitengela,3.0,3.0,2024-07-26,"['Electric Fence', 'Garden', 'Parking']",houses,sale,6200000,Embakasi South
"Kitisuru, Westlands",5.0,6.0,2024-07-26,"['BBQ', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Kids Play Area', 'Parking', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",houses,sale,135000000,Westlands
"Runda, Westlands",4.0,4.0,2024-07-26,"['Garden', 'Parking', 'Staff Quarters']",houses,sale,120000000,Westlands
Ngong,3.0,3.0,2024-07-26,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Walk In Closet', 'Wheelchair Access']",houses,sale,6000000,Langata
"Muigai, Kitengela",4.0,4.0,2024-07-26,"['BBQ', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,15000000,Embakasi South
"Muigai, Kitengela",3.0,4.0,2024-07-26,"['BBQ', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Staff Quarters', 'Walk In Closet']",houses,sale,13000000,Embakasi South
Langata,4.0,2.0,2024-07-26,"['Backup Generator', 'Bus Stop', 'En Suite', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Walk In Closet']",houses,sale,18000000,Langata
Karen,5.0,5.0,2024-07-26,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,70000000,Langata
Karen,4.0,5.0,2024-07-26,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,sale,75000000,Langata
Lavington,5.0,5.0,2024-07-26,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,sale,55000000,Dagoretti North
Lavington,4.0,5.0,2024-07-26,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,sale,60000000,Dagoretti North
"Lamu, lamu",4.0,4.0,2024-04-25,"['Scenic View', 'Swimming Pool']",houses,sale,25000002,Unknown
"Bahari Estate, Portreitz, Mombasa CBD, Mombasa Island",4.0,3.0,2024-01-07,"['BBQ', 'Balcony', 'Bus Stop', 'En Suite', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Sea View', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,sale,28000000,Unknown
"Gitanga Road, Lavington",4.0,4.0,2024-06-05,"['Alarm', 'Balcony', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Parking', 'School', 'Shopping Centre']",houses,sale,24000000,Dagoretti North
"Nyali, Nyali Area",5.0,7.0,2024-05-07,"['Aircon', 'Balcony', 'Borehole', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,sale,37000000,Unknown
"Runda, Westlands",5.0,5.0,2024-07-26,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,sale,330000000,Westlands
"Runda, Westlands",5.0,5.0,2024-07-26,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,sale,250000000,Westlands
"Runda, Westlands",5.0,5.0,2024-07-26,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,sale,90000000,Westlands
Kileleshwa,5.0,5.0,2024-07-26,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Hospital', 'Parking', 'Scenic View', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,45000000,Dagoretti North
Kileleshwa,5.0,5.0,2024-07-26,"['Aircon', 'Alarm', 'BBQ', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,sale,89000000,Dagoretti North
Ngong,3.0,3.0,2024-07-26,"['Alarm', 'BBQ', 'Borehole', 'Bus Stop', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Serviced', 'Shopping Centre', 'Walk In Closet', 'Wheelchair Access']",houses,sale,7500000,Langata
Ruiru,3.0,4.0,2024-07-26,"['Alarm', 'BBQ', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Serviced', 'Shopping Centre', 'Walk In Closet', 'Wheelchair Access']",houses,sale,9800000,Roysambu
Kitengela,3.0,3.0,2024-07-25,"['Alarm', 'BBQ', 'Borehole', 'Bus Stop', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Serviced', 'Shopping Centre', 'Walk In Closet', 'Wheelchair Access']",houses,sale,6500000,Embakasi South
